time,altitude,velocity
22627.000000,8240.965340,0.281354
22628.000000,8240.829304,0.281376
22629.000000,8240.693250,0.281398
22630.000000,8240.557177,0.281420
22631.000000,8240.421086,0.281442
22632.000000,8240.284975,0.281463
22633.000000,8240.148846,0.281485
22634.000000,8240.012698,0.281507
22635.000000,8239.876531,0.281529
22636.000000,8239.740346,0.281551
22637.000000,8239.604142,0.281573
22638.000000,8239.467919,0.281595
22639.000000,8239.331677,0.281616
22640.000000,8239.195416,0.281638
22641.000000,8239.059137,0.281660
22642.000000,8238.922839,0.281682
22643.000000,8238.786522,0.281704
22644.000000,8238.650187,0.281726
22645.000000,8238.513833,0.281748
22646.000000,8238.377460,0.281769
22647.000000,8238.241068,0.281791
22648.000000,8238.104658,0.281813
22649.000000,8237.968229,0.281835
22650.000000,8237.831782,0.281857
22651.000000,8237.695316,0.281879
22652.000000,8237.558831,0.281901
22653.000000,8237.422328,0.281923
22654.000000,8237.285806,0.281944
22655.000000,8237.149265,0.281966
22656.000000,8237.012706,0.281988
22657.000000,8236.876128,0.282010
22658.000000,8236.739532,0.282032
22659.000000,8236.602916,0.282054
22660.000000,8236.466283,0.282076
22661.000000,8236.329631,0.282098
22662.000000,8236.192960,0.282120
22663.000000,8236.056271,0.282142
22664.000000,8235.919563,0.282163
22665.000000,8235.782836,0.282185
22666.000000,8235.646091,0.282207
22667.000000,8235.509328,0.282229
22668.000000,8235.372546,0.282251
22669.000000,8235.235746,0.282273
22670.000000,8235.098927,0.282295
22671.000000,8234.962089,0.282317
22672.000000,8234.825233,0.282339
22673.000000,8234.688359,0.282361
22674.000000,8234.551466,0.282383
22675.000000,8234.414554,0.282405
22676.000000,8234.277625,0.282426
22677.000000,8234.140676,0.282448
22678.000000,8234.003710,0.282470
22679.000000,8233.866725,0.282492
22680.000000,8233.729721,0.282514
22681.000000,8233.592699,0.282536
22682.000000,8233.455659,0.282558
22683.000000,8233.318600,0.282580
22684.000000,8233.181523,0.282602
22685.000000,8233.044427,0.282624
22686.000000,8232.907313,0.282646
22687.000000,8232.770181,0.282668
22688.000000,8232.633030,0.282690
22689.000000,8232.495861,0.282712
22690.000000,8232.358674,0.282734
22691.000000,8232.221468,0.282756
22692.000000,8232.084244,0.282778
22693.000000,8231.947002,0.282800
22694.000000,8231.809741,0.282822
22695.000000,8231.672462,0.282844
22696.000000,8231.535165,0.282865
22697.000000,8231.397850,0.282887
22698.000000,8231.260516,0.282909
22699.000000,8231.123164,0.282931
22700.000000,8230.985793,0.282953
22701.000000,8230.848405,0.282975
22702.000000,8230.710998,0.282997
22703.000000,8230.573573,0.283019
22704.000000,8230.436130,0.283041
22705.000000,8230.298668,0.283063
22706.000000,8230.161188,0.283085
22707.000000,8230.023690,0.283107
22708.000000,8229.886174,0.283129
22709.000000,8229.748640,0.283151
22710.000000,8229.611087,0.283173
22711.000000,8229.473517,0.283195
22712.000000,8229.335928,0.283217
22713.000000,8229.198321,0.283239
22714.000000,8229.060695,0.283261
22715.000000,8228.923052,0.283283
22716.000000,8228.785391,0.283305
22717.000000,8228.647711,0.283327
22718.000000,8228.510013,0.283349
22719.000000,8228.372297,0.283371
22720.000000,8228.234563,0.283393
22721.000000,8228.096811,0.283415
22722.000000,8227.959041,0.283437
22723.000000,8227.821253,0.283459
22724.000000,8227.683447,0.283481
22725.000000,8227.545622,0.283503
22726.000000,8227.407780,0.283525
22727.000000,8227.269919,0.283547
22728.000000,8227.132041,0.283569
22729.000000,8226.994144,0.283591
22730.000000,8226.856230,0.283614
22731.000000,8226.718297,0.283636
22732.000000,8226.580347,0.283658
22733.000000,8226.442378,0.283680
22734.000000,8226.304391,0.283702
22735.000000,8226.166387,0.283724
22736.000000,8226.028364,0.283746
22737.000000,8225.890324,0.283768
22738.000000,8225.752265,0.283790
22739.000000,8225.614189,0.283812
22740.000000,8225.476094,0.283834
22741.000000,8225.337982,0.283856
22742.000000,8225.199852,0.283878
22743.000000,8225.061703,0.283900
22744.000000,8224.923537,0.283922
22745.000000,8224.785353,0.283944
22746.000000,8224.647151,0.283966
22747.000000,8224.508932,0.283988
22748.000000,8224.370694,0.284010
22749.000000,8224.232438,0.284032
22750.000000,8224.094165,0.284055
22751.000000,8223.955874,0.284077
22752.000000,8223.817565,0.284099
22753.000000,8223.679238,0.284121
22754.000000,8223.540893,0.284143
22755.000000,8223.402530,0.284165
22756.000000,8223.264150,0.284187
22757.000000,8223.125751,0.284209
22758.000000,8222.987335,0.284231
22759.000000,8222.848901,0.284253
22760.000000,8222.710450,0.284275
22761.000000,8222.571980,0.284297
22762.000000,8222.433493,0.284320
22763.000000,8222.294988,0.284342
22764.000000,8222.156465,0.284364
22765.000000,8222.017925,0.284386
22766.000000,8221.879367,0.284408
22767.000000,8221.740791,0.284430
22768.000000,8221.602197,0.284452
22769.000000,8221.463586,0.284474
22770.000000,8221.324957,0.284496
22771.000000,8221.186310,0.284518
22772.000000,8221.047645,0.284541
22773.000000,8220.908963,0.284563
22774.000000,8220.770264,0.284585
22775.000000,8220.631546,0.284607
22776.000000,8220.492811,0.284629
22777.000000,8220.354058,0.284651
22778.000000,8220.215288,0.284673
22779.000000,8220.076500,0.284695
22780.000000,8219.937694,0.284717
22781.000000,8219.798871,0.284740
22782.000000,8219.660030,0.284762
22783.000000,8219.521171,0.284784
22784.000000,8219.382295,0.284806
22785.000000,8219.243401,0.284828
22786.000000,8219.104490,0.284850
22787.000000,8218.965561,0.284872
22788.000000,8218.826615,0.284895
22789.000000,8218.687651,0.284917
22790.000000,8218.548669,0.284939
22791.000000,8218.409670,0.284961
22792.000000,8218.270654,0.284983
22793.000000,8218.131619,0.285005
22794.000000,8217.992568,0.285027
22795.000000,8217.853499,0.285050
22796.000000,8217.714412,0.285072
22797.000000,8217.575308,0.285094
22798.000000,8217.436186,0.285116
22799.000000,8217.297047,0.285138
22800.000000,8217.157891,0.285160
22801.000000,8217.018717,0.285182
22802.000000,8216.879525,0.285205
22803.000000,8216.740316,0.285227
22804.000000,8216.601090,0.285249
22805.000000,8216.461846,0.285271
22806.000000,8216.322585,0.285293
22807.000000,8216.183307,0.285315
22808.000000,8216.044011,0.285338
22809.000000,8215.904697,0.285360
22810.000000,8215.765367,0.285382
22811.000000,8215.626019,0.285404
22812.000000,8215.486653,0.285426
22813.000000,8215.347270,0.285449
22814.000000,8215.207870,0.285471
22815.000000,8215.068453,0.285493
22816.000000,8214.929018,0.285515
22817.000000,8214.789565,0.285537
22818.000000,8214.650096,0.285559
22819.000000,8214.510609,0.285582
22820.000000,8214.371105,0.285604
22821.000000,8214.231584,0.285626
22822.000000,8214.092045,0.285648
22823.000000,8213.952489,0.285670
22824.000000,8213.812916,0.285693
22825.000000,8213.673325,0.285715
22826.000000,8213.533717,0.285737
22827.000000,8213.394092,0.285759
22828.000000,8213.254450,0.285781
22829.000000,8213.114790,0.285804
22830.000000,8212.975114,0.285826
22831.000000,8212.835420,0.285848
22832.000000,8212.695709,0.285870
22833.000000,8212.555980,0.285893
22834.000000,8212.416235,0.285915
22835.000000,8212.276472,0.285937
22836.000000,8212.136692,0.285959
22837.000000,8211.996895,0.285981
22838.000000,8211.857081,0.286004
22839.000000,8211.717250,0.286026
22840.000000,8211.577401,0.286048
22841.000000,8211.437536,0.286070
22842.000000,8211.297653,0.286093
22843.000000,8211.157753,0.286115
22844.000000,8211.017836,0.286137
22845.000000,8210.877902,0.286159
22846.000000,8210.737951,0.286181
22847.000000,8210.597983,0.286204
22848.000000,8210.457997,0.286226
22849.000000,8210.317995,0.286248
22850.000000,8210.177975,0.286270
22851.000000,8210.037939,0.286293
22852.000000,8209.897885,0.286315
22853.000000,8209.757815,0.286337
22854.000000,8209.617727,0.286359
22855.000000,8209.477623,0.286382
22856.000000,8209.337501,0.286404
22857.000000,8209.197362,0.286426
22858.000000,8209.057207,0.286448
22859.000000,8208.917034,0.286471
22860.000000,8208.776844,0.286493
22861.000000,8208.636638,0.286515
22862.000000,8208.496414,0.286538
22863.000000,8208.356174,0.286560
22864.000000,8208.215916,0.286582
22865.000000,8208.075642,0.286604
22866.000000,8207.935351,0.286627
22867.000000,8207.795043,0.286649
22868.000000,8207.654717,0.286671
22869.000000,8207.514375,0.286693
22870.000000,8207.374017,0.286716
22871.000000,8207.233641,0.286738
22872.000000,8207.093248,0.286760
22873.000000,8206.952838,0.286783
22874.000000,8206.812412,0.286805
22875.000000,8206.671969,0.286827
22876.000000,8206.531509,0.286849
22877.000000,8206.391032,0.286872
22878.000000,8206.250538,0.286894
22879.000000,8206.110027,0.286916
22880.000000,8205.969500,0.286939
22881.000000,8205.828956,0.286961
22882.000000,8205.688395,0.286983
22883.000000,8205.547817,0.287005
22884.000000,8205.407222,0.287028
22885.000000,8205.266611,0.287050
22886.000000,8205.125983,0.287072
22887.000000,8204.985338,0.287095
22888.000000,8204.844676,0.287117
22889.000000,8204.703998,0.287139
22890.000000,8204.563303,0.287162
22891.000000,8204.422591,0.287184
22892.000000,8204.281862,0.287206
22893.000000,8204.141117,0.287229
22894.000000,8204.000355,0.287251
22895.000000,8203.859576,0.287273
22896.000000,8203.718781,0.287295
22897.000000,8203.577969,0.287318
22898.000000,8203.437140,0.287340
22899.000000,8203.296295,0.287362
22900.000000,8203.155433,0.287385
22901.000000,8203.014555,0.287407
22902.000000,8202.873659,0.287429
22903.000000,8202.732747,0.287452
22904.000000,8202.591819,0.287474
22905.000000,8202.450874,0.287496
22906.000000,8202.309912,0.287519
22907.000000,8202.168934,0.287541
22908.000000,8202.027939,0.287563
22909.000000,8201.886927,0.287586
22910.000000,8201.745899,0.287608
22911.000000,8201.604855,0.287631
22912.000000,8201.463794,0.287653
22913.000000,8201.322716,0.287675
22914.000000,8201.181622,0.287698
22915.000000,8201.040511,0.287720
22916.000000,8200.899384,0.287742
22917.000000,8200.758240,0.287765
22918.000000,8200.617080,0.287787
22919.000000,8200.475903,0.287809
22920.000000,8200.334710,0.287832
22921.000000,8200.193500,0.287854
22922.000000,8200.052274,0.287876
22923.000000,8199.911031,0.287899
22924.000000,8199.769772,0.287921
22925.000000,8199.628497,0.287944
22926.000000,8199.487205,0.287966
22927.000000,8199.345896,0.287988
22928.000000,8199.204572,0.288011
22929.000000,8199.063230,0.288033
22930.000000,8198.921873,0.288055
22931.000000,8198.780499,0.288078
22932.000000,8198.639108,0.288100
22933.000000,8198.497702,0.288122
22934.000000,8198.356278,0.288145
22935.000000,8198.214839,0.288167
22936.000000,8198.073383,0.288190
22937.000000,8197.931911,0.288212
22938.000000,8197.790422,0.288234
22939.000000,8197.648917,0.288257
22940.000000,8197.507396,0.288279
22941.000000,8197.365859,0.288302
22942.000000,8197.224305,0.288324
22943.000000,8197.082735,0.288346
22944.000000,8196.941148,0.288369
22945.000000,8196.799546,0.288391
22946.000000,8196.657927,0.288414
22947.000000,8196.516292,0.288436
22948.000000,8196.374640,0.288458
22949.000000,8196.232973,0.288481
22950.000000,8196.091289,0.288503
22951.000000,8195.949588,0.288526
22952.000000,8195.807872,0.288548
22953.000000,8195.666140,0.288570
22954.000000,8195.524391,0.288593
22955.000000,8195.382626,0.288615
22956.000000,8195.240845,0.288638
22957.000000,8195.099047,0.288660
22958.000000,8194.957234,0.288683
22959.000000,8194.815404,0.288705
22960.000000,8194.673558,0.288727
22961.000000,8194.531696,0.288750
22962.000000,8194.389818,0.288772
22963.000000,8194.247924,0.288795
22964.000000,8194.106014,0.288817
22965.000000,8193.964087,0.288839
22966.000000,8193.822145,0.288862
22967.000000,8193.680186,0.288884
22968.000000,8193.538211,0.288907
22969.000000,8193.396220,0.288929
22970.000000,8193.254214,0.288952
22971.000000,8193.112191,0.288974
22972.000000,8192.970152,0.288997
22973.000000,8192.828097,0.289019
22974.000000,8192.686025,0.289041
22975.000000,8192.543938,0.289064
22976.000000,8192.401835,0.289086
22977.000000,8192.259716,0.289109
22978.000000,8192.117581,0.289131
22979.000000,8191.975430,0.289154
22980.000000,8191.833263,0.289176
22981.000000,8191.691080,0.289199
22982.000000,8191.548881,0.289221
22983.000000,8191.406666,0.289243
22984.000000,8191.264435,0.289266
22985.000000,8191.122188,0.289288
22986.000000,8190.979925,0.289311
22987.000000,8190.837646,0.289333
22988.000000,8190.695351,0.289356
22989.000000,8190.553041,0.289378
22990.000000,8190.410714,0.289401
22991.000000,8190.268372,0.289423
22992.000000,8190.126013,0.289446
22993.000000,8189.983639,0.289468
22994.000000,8189.841249,0.289491
22995.000000,8189.698843,0.289513
22996.000000,8189.556422,0.289536
22997.000000,8189.413984,0.289558
22998.000000,8189.271531,0.289581
22999.000000,8189.129061,0.289603
23000.000000,8188.986576,0.289625
23001.000000,8188.844075,0.289648
23002.000000,8188.701559,0.289670
23003.000000,8188.559026,0.289693
23004.000000,8188.416478,0.289715
23005.000000,8188.273914,0.289738
23006.000000,8188.131334,0.289760
23007.000000,8187.988739,0.289783
23008.000000,8187.846127,0.289805
23009.000000,8187.703500,0.289828
23010.000000,8187.560857,0.289850
23011.000000,8187.418199,0.289873
23012.000000,8187.275525,0.289895
23013.000000,8187.132835,0.289918
23014.000000,8186.990129,0.289940
23015.000000,8186.847408,0.289963
23016.000000,8186.704671,0.289985
23017.000000,8186.561918,0.290008
23018.000000,8186.419150,0.290030
23019.000000,8186.276366,0.290053
23020.000000,8186.133566,0.290075
23021.000000,8185.990751,0.290098
23022.000000,8185.847920,0.290120
23023.000000,8185.705073,0.290143
23024.000000,8185.562211,0.290165
23025.000000,8185.419333,0.290188
23026.000000,8185.276440,0.290211
23027.000000,8185.133531,0.290233
23028.000000,8184.990606,0.290256
23029.000000,8184.847666,0.290278
23030.000000,8184.704710,0.290301
23031.000000,8184.561739,0.290323
23032.000000,8184.418752,0.290346
23033.000000,8184.275750,0.290368
23034.000000,8184.132732,0.290391
23035.000000,8183.989699,0.290413
23036.000000,8183.846650,0.290436
23037.000000,8183.703585,0.290458
23038.000000,8183.560506,0.290481
23039.000000,8183.417410,0.290503
23040.000000,8183.274299,0.290526
23041.000000,8183.131173,0.290548
23042.000000,8182.988031,0.290571
23043.000000,8182.844874,0.290594
23044.000000,8182.701701,0.290616
23045.000000,8182.558513,0.290639
23046.000000,8182.415309,0.290661
23047.000000,8182.272090,0.290684
23048.000000,8182.128856,0.290706
23049.000000,8181.985606,0.290729
23050.000000,8181.842341,0.290751
23051.000000,8181.699060,0.290774
23052.000000,8181.555764,0.290797
23053.000000,8181.412453,0.290819
23054.000000,8181.269126,0.290842
23055.000000,8181.125784,0.290864
23056.000000,8180.982426,0.290887
23057.000000,8180.839054,0.290909
23058.000000,8180.695666,0.290932
23059.000000,8180.552262,0.290954
23060.000000,8180.408843,0.290977
23061.000000,8180.265409,0.291000
23062.000000,8180.121960,0.291022
23063.000000,8179.978495,0.291045
23064.000000,8179.835016,0.291067
23065.000000,8179.691520,0.291090
23066.000000,8179.548010,0.291112
23067.000000,8179.404484,0.291135
23068.000000,8179.260943,0.291158
23069.000000,8179.117387,0.291180
23070.000000,8178.973816,0.291203
23071.000000,8178.830229,0.291225
23072.000000,8178.686627,0.291248
23073.000000,8178.543010,0.291271
23074.000000,8178.399378,0.291293
23075.000000,8178.255731,0.291316
23076.000000,8178.112068,0.291338
23077.000000,8177.968391,0.291361
23078.000000,8177.824698,0.291384
23079.000000,8177.680990,0.291406
23080.000000,8177.537266,0.291429
23081.000000,8177.393528,0.291451
23082.000000,8177.249775,0.291474
23083.000000,8177.106006,0.291497
23084.000000,8176.962222,0.291519
23085.000000,8176.818424,0.291542
23086.000000,8176.674610,0.291564
23087.000000,8176.530781,0.291587
23088.000000,8176.386937,0.291610
23089.000000,8176.243078,0.291632
23090.000000,8176.099204,0.291655
23091.000000,8175.955315,0.291677
23092.000000,8175.811410,0.291700
23093.000000,8175.667491,0.291723
23094.000000,8175.523557,0.291745
23095.000000,8175.379608,0.291768
23096.000000,8175.235643,0.291790
23097.000000,8175.091664,0.291813
23098.000000,8174.947670,0.291836
23099.000000,8174.803660,0.291858
23100.000000,8174.659636,0.291881
23101.000000,8174.515597,0.291904
23102.000000,8174.371543,0.291926
23103.000000,8174.227474,0.291949
23104.000000,8174.083390,0.291971
23105.000000,8173.939291,0.291994
23106.000000,8173.795177,0.292017
23107.000000,8173.651048,0.292039
23108.000000,8173.506905,0.292062
23109.000000,8173.362746,0.292085
23110.000000,8173.218573,0.292107
23111.000000,8173.074384,0.292130
23112.000000,8172.930181,0.292153
23113.000000,8172.785963,0.292175
23114.000000,8172.641730,0.292198
23115.000000,8172.497482,0.292220
23116.000000,8172.353220,0.292243
23117.000000,8172.208942,0.292266
23118.000000,8172.064650,0.292288
23119.000000,8171.920343,0.292311
23120.000000,8171.776021,0.292334
23121.000000,8171.631685,0.292356
23122.000000,8171.487333,0.292379
23123.000000,8171.342967,0.292402
23124.000000,8171.198586,0.292424
23125.000000,8171.054190,0.292447
23126.000000,8170.909780,0.292470
23127.000000,8170.765355,0.292492
23128.000000,8170.620915,0.292515
23129.000000,8170.476460,0.292538
23130.000000,8170.331991,0.292560
23131.000000,8170.187507,0.292583
23132.000000,8170.043008,0.292606
23133.000000,8169.898495,0.292628
23134.000000,8169.753967,0.292651
23135.000000,8169.609424,0.292674
23136.000000,8169.464866,0.292696
23137.000000,8169.320294,0.292719
23138.000000,8169.175707,0.292742
23139.000000,8169.031106,0.292764
23140.000000,8168.886490,0.292787
23141.000000,8168.741859,0.292810
23142.000000,8168.597214,0.292832
23143.000000,8168.452554,0.292855
23144.000000,8168.307880,0.292878
23145.000000,8168.163191,0.292900
23146.000000,8168.018487,0.292923
23147.000000,8167.873769,0.292946
23148.000000,8167.729036,0.292968
23149.000000,8167.584289,0.292991
23150.000000,8167.439527,0.293014
23151.000000,8167.294751,0.293036
23152.000000,8167.149960,0.293059
23153.000000,8167.005155,0.293082
23154.000000,8166.860335,0.293105
23155.000000,8166.715500,0.293127
23156.000000,8166.570652,0.293150
23157.000000,8166.425788,0.293173
23158.000000,8166.280910,0.293195
23159.000000,8166.136018,0.293218
23160.000000,8165.991111,0.293241
23161.000000,8165.846190,0.293263
23162.000000,8165.701255,0.293286
23163.000000,8165.556304,0.293309
23164.000000,8165.411340,0.293332
23165.000000,8165.266361,0.293354
23166.000000,8165.121368,0.293377
23167.000000,8164.976360,0.293400
23168.000000,8164.831338,0.293422
23169.000000,8164.686302,0.293445
23170.000000,8164.541251,0.293468
23171.000000,8164.396186,0.293491
23172.000000,8164.251106,0.293513
23173.000000,8164.106012,0.293536
23174.000000,8163.960904,0.293559
23175.000000,8163.815781,0.293581
23176.000000,8163.670645,0.293604
23177.000000,8163.525493,0.293627
23178.000000,8163.380328,0.293650
23179.000000,8163.235148,0.293672
23180.000000,8163.089954,0.293695
23181.000000,8162.944746,0.293718
23182.000000,8162.799523,0.293740
23183.000000,8162.654287,0.293763
23184.000000,8162.509036,0.293786
23185.000000,8162.363770,0.293809
23186.000000,8162.218491,0.293831
23187.000000,8162.073197,0.293854
23188.000000,8161.927889,0.293877
23189.000000,8161.782567,0.293900
23190.000000,8161.637230,0.293922
23191.000000,8161.491880,0.293945
23192.000000,8161.346515,0.293968
23193.000000,8161.201136,0.293991
23194.000000,8161.055743,0.294013
23195.000000,8160.910336,0.294036
23196.000000,8160.764915,0.294059
23197.000000,8160.619479,0.294082
23198.000000,8160.474030,0.294104
23199.000000,8160.328566,0.294127
23200.000000,8160.183088,0.294150
23201.000000,8160.037596,0.294173
23202.000000,8159.892090,0.294195
23203.000000,8159.746570,0.294218
23204.000000,8159.601036,0.294241
23205.000000,8159.455488,0.294264
23206.000000,8159.309925,0.294286
23207.000000,8159.164349,0.294309
23208.000000,8159.018759,0.294332
23209.000000,8158.873154,0.294355
23210.000000,8158.727536,0.294377
23211.000000,8158.581903,0.294400
23212.000000,8158.436257,0.294423
23213.000000,8158.290597,0.294446
23214.000000,8158.144922,0.294468
23215.000000,8157.999234,0.294491
23216.000000,8157.853531,0.294514
23217.000000,8157.707815,0.294537
23218.000000,8157.562085,0.294559
23219.000000,8157.416341,0.294582
23220.000000,8157.270582,0.294605
23221.000000,8157.124810,0.294628
23222.000000,8156.979024,0.294651
23223.000000,8156.833225,0.294673
23224.000000,8156.687411,0.294696
23225.000000,8156.541583,0.294719
23226.000000,8156.395741,0.294742
23227.000000,8156.249886,0.294764
23228.000000,8156.104017,0.294787
23229.000000,8155.958134,0.294810
23230.000000,8155.812237,0.294833
23231.000000,8155.666326,0.294856
23232.000000,8155.520401,0.294878
23233.000000,8155.374463,0.294901
23234.000000,8155.228510,0.294924
23235.000000,8155.082544,0.294947
23236.000000,8154.936564,0.294970
23237.000000,8154.790571,0.294992
23238.000000,8154.644563,0.295015
23239.000000,8154.498542,0.295038
23240.000000,8154.352507,0.295061
23241.000000,8154.206458,0.295084
23242.000000,8154.060396,0.295106
23243.000000,8153.914320,0.295129
23244.000000,8153.768230,0.295152
23245.000000,8153.622126,0.295175
23246.000000,8153.476009,0.295198
23247.000000,8153.329878,0.295220
23248.000000,8153.183733,0.295243
23249.000000,8153.037575,0.295266
23250.000000,8152.891403,0.295289
23251.000000,8152.745217,0.295312
23252.000000,8152.599018,0.295334
23253.000000,8152.452805,0.295357
23254.000000,8152.306578,0.295380
23255.000000,8152.160338,0.295403
23256.000000,8152.014084,0.295426
23257.000000,8151.867816,0.295448
23258.000000,8151.721535,0.295471
23259.000000,8151.575240,0.295494
23260.000000,8151.428932,0.295517
23261.000000,8151.282610,0.295540
23262.000000,8151.136275,0.295563
23263.000000,8150.989926,0.295585
23264.000000,8150.843563,0.295608
23265.000000,8150.697187,0.295631
23266.000000,8150.550798,0.295654
23267.000000,8150.404395,0.295677
23268.000000,8150.257978,0.295700
23269.000000,8150.111548,0.295722
23270.000000,8149.965104,0.295745
23271.000000,8149.818647,0.295768
23272.000000,8149.672177,0.295791
23273.000000,8149.525693,0.295814
23274.000000,8149.379195,0.295837
23275.000000,8149.232684,0.295859
23276.000000,8149.086160,0.295882
23277.000000,8148.939622,0.295905
23278.000000,8148.793071,0.295928
23279.000000,8148.646506,0.295951
23280.000000,8148.499928,0.295974
23281.000000,8148.353336,0.295996
23282.000000,8148.206732,0.296019
23283.000000,8148.060113,0.296042
23284.000000,8147.913482,0.296065
23285.000000,8147.766837,0.296088
23286.000000,8147.620178,0.296111
23287.000000,8147.473507,0.296133
23288.000000,8147.326822,0.296156
23289.000000,8147.180123,0.296179
23290.000000,8147.033412,0.296202
23291.000000,8146.886687,0.296225
23292.000000,8146.739949,0.296248
23293.000000,8146.593197,0.296271
23294.000000,8146.446432,0.296293
23295.000000,8146.299654,0.296316
23296.000000,8146.152863,0.296339
23297.000000,8146.006058,0.296362
23298.000000,8145.859240,0.296385
23299.000000,8145.712409,0.296408
23300.000000,8145.565565,0.296431
23301.000000,8145.418707,0.296454
23302.000000,8145.271837,0.296476
23303.000000,8145.124953,0.296499
23304.000000,8144.978056,0.296522
23305.000000,8144.831145,0.296545
23306.000000,8144.684222,0.296568
23307.000000,8144.537285,0.296591
23308.000000,8144.390335,0.296614
23309.000000,8144.243372,0.296636
23310.000000,8144.096396,0.296659
23311.000000,8143.949407,0.296682
23312.000000,8143.802404,0.296705
23313.000000,8143.655389,0.296728
23314.000000,8143.508360,0.296751
23315.000000,8143.361319,0.296774
23316.000000,8143.214264,0.296797
23317.000000,8143.067196,0.296819
23318.000000,8142.920115,0.296842
23319.000000,8142.773021,0.296865
23320.000000,8142.625914,0.296888
23321.000000,8142.478794,0.296911
23322.000000,8142.331661,0.296934
23323.000000,8142.184515,0.296957
23324.000000,8142.037356,0.296980
23325.000000,8141.890183,0.297003
23326.000000,8141.742998,0.297025
23327.000000,8141.595800,0.297048
23328.000000,8141.448589,0.297071
23329.000000,8141.301365,0.297094
23330.000000,8141.154128,0.297117
23331.000000,8141.006878,0.297140
23332.000000,8140.859615,0.297163
23333.000000,8140.712339,0.297186
23334.000000,8140.565050,0.297209
23335.000000,8140.417748,0.297232
23336.000000,8140.270434,0.297254
23337.000000,8140.123106,0.297277
23338.000000,8139.975766,0.297300
23339.000000,8139.828413,0.297323
23340.000000,8139.681046,0.297346
23341.000000,8139.533667,0.297369
23342.000000,8139.386275,0.297392
23343.000000,8139.238871,0.297415
23344.000000,8139.091453,0.297438
23345.000000,8138.944023,0.297461
23346.000000,8138.796579,0.297483
23347.000000,8138.649123,0.297506
23348.000000,8138.501655,0.297529
23349.000000,8138.354173,0.297552
23350.000000,8138.206678,0.297575
23351.000000,8138.059171,0.297598
23352.000000,8137.911651,0.297621
23353.000000,8137.764119,0.297644
23354.000000,8137.616573,0.297667
23355.000000,8137.469015,0.297690
23356.000000,8137.321444,0.297713
23357.000000,8137.173860,0.297736
23358.000000,8137.026264,0.297758
23359.000000,8136.878655,0.297781
23360.000000,8136.731033,0.297804
23361.000000,8136.583399,0.297827
23362.000000,8136.435752,0.297850
23363.000000,8136.288092,0.297873
23364.000000,8136.140419,0.297896
23365.000000,8135.992734,0.297919
23366.000000,8135.845036,0.297942
23367.000000,8135.697326,0.297965
23368.000000,8135.549603,0.297988
23369.000000,8135.401868,0.298011
23370.000000,8135.254119,0.298034
23371.000000,8135.106358,0.298057
23372.000000,8134.958585,0.298080
23373.000000,8134.810799,0.298102
23374.000000,8134.663001,0.298125
23375.000000,8134.515189,0.298148
23376.000000,8134.367366,0.298171
23377.000000,8134.219530,0.298194
23378.000000,8134.071681,0.298217
23379.000000,8133.923820,0.298240
23380.000000,8133.775946,0.298263
23381.000000,8133.628060,0.298286
23382.000000,8133.480161,0.298309
23383.000000,8133.332250,0.298332
23384.000000,8133.184326,0.298355
23385.000000,8133.036390,0.298378
23386.000000,8132.888441,0.298401
23387.000000,8132.740480,0.298424
23388.000000,8132.592506,0.298447
23389.000000,8132.444520,0.298470
23390.000000,8132.296522,0.298493
23391.000000,8132.148511,0.298515
23392.000000,8132.000488,0.298538
23393.000000,8131.852452,0.298561
23394.000000,8131.704404,0.298584
23395.000000,8131.556344,0.298607
23396.000000,8131.408271,0.298630
23397.000000,8131.260186,0.298653
23398.000000,8131.112089,0.298676
23399.000000,8130.963979,0.298699
23400.000000,8130.815857,0.298722
23401.000000,8130.667722,0.298745
23402.000000,8130.519575,0.298768
23403.000000,8130.371416,0.298791
23404.000000,8130.223245,0.298814
23405.000000,8130.075061,0.298837
23406.000000,8129.926865,0.298860
23407.000000,8129.778657,0.298883
23408.000000,8129.630436,0.298906
23409.000000,8129.482204,0.298929
23410.000000,8129.333959,0.298952
23411.000000,8129.185701,0.298975
23412.000000,8129.037432,0.298998
23413.000000,8128.889150,0.299021
23414.000000,8128.740856,0.299044
23415.000000,8128.592550,0.299067
23416.000000,8128.444232,0.299090
23417.000000,8128.295902,0.299113
23418.000000,8128.147559,0.299136
23419.000000,8127.999204,0.299159
23420.000000,8127.850837,0.299182
23421.000000,8127.702458,0.299205
23422.000000,8127.554067,0.299228
23423.000000,8127.405663,0.299251
23424.000000,8127.257248,0.299274
23425.000000,8127.108820,0.299296
23426.000000,8126.960381,0.299319
23427.000000,8126.811929,0.299342
23428.000000,8126.663465,0.299365
23429.000000,8126.514989,0.299388
23430.000000,8126.366501,0.299411
23431.000000,8126.218001,0.299434
23432.000000,8126.069489,0.299457
23433.000000,8125.920965,0.299480
23434.000000,8125.772429,0.299503
23435.000000,8125.623881,0.299526
23436.000000,8125.475321,0.299549
23437.000000,8125.326748,0.299572
23438.000000,8125.178164,0.299595
23439.000000,8125.029568,0.299618
23440.000000,8124.880960,0.299641
23441.000000,8124.732340,0.299664
23442.000000,8124.583708,0.299687
23443.000000,8124.435064,0.299710
23444.000000,8124.286408,0.299733
23445.000000,8124.137740,0.299756
23446.000000,8123.989060,0.299779
23447.000000,8123.840369,0.299802
23448.000000,8123.691665,0.299825
